"";"plot";"x_quadrat";"y_quadrat";"tree_ID";"Statut";"genus";"species";"planting_date";"banana";"panicum";"cedrela";"cover";"delay"
"16216";37;"56";"14";"37_341";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16217";37;"56";"17,5";"37_342";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16218";37;"56";"21";"37_343";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16219";37;"56";"24,5";"37_344";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16220";37;"56";"28";"37_345";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16221";37;"56";"31,5";"37_346";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16222";37;"56";"35";"37_347";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16223";37;"56";"38,5";"37_348";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16224";37;"56";"42";"37_349";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16225";37;"56";"45,5";"37_350";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16226";37;"56";"49";"37_351";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16227";37;"56";"52,5";"37_352";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16228";37;"56";"56";"37_353";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16229";37;"56";"59,5";"37_354";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16230";37;"56";"63";"37_355";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16231";37;"56";"66,5";"37_356";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16232";37;"56";"70";"37_357";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16233";37;"59,5";"0";"37_358";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16234";37;"59,5";"3,5";"37_359";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16235";37;"59,5";"7";"37_360";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16236";37;"59,5";"10,5";"37_361";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16237";37;"59,5";"14";"37_362";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16238";37;"59,5";"17,5";"37_363";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16239";37;"59,5";"21";"37_364";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16240";37;"59,5";"24,5";"37_365";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16241";37;"59,5";"28";"37_366";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16242";37;"59,5";"31,5";"37_367";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16243";37;"59,5";"35";"37_368";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16244";37;"59,5";"38,5";"37_369";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16245";37;"59,5";"42";"37_370";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16246";37;"59,5";"45,5";"37_371";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16247";37;"59,5";"49";"37_372";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16248";37;"59,5";"52,5";"37_373";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16249";37;"59,5";"56";"37_374";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16250";37;"59,5";"59,5";"37_375";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16251";37;"59,5";"63";"37_376";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16252";37;"59,5";"66,5";"37_377";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16253";37;"59,5";"70";"37_378";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16254";37;"63";"0";"37_379";1;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16255";37;"63";"3,5";"37_380";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16256";37;"63";"7";"37_381";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16257";37;"63";"10,5";"37_382";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16258";37;"63";"14";"37_383";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16259";37;"63";"17,5";"37_384";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16260";37;"63";"21";"37_385";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16261";37;"63";"24,5";"37_386";1;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16262";37;"63";"28";"37_387";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16263";37;"63";"31,5";"37_388";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16264";37;"63";"35";"37_389";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16265";37;"63";"38,5";"37_390";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16266";37;"63";"42";"37_391";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16267";37;"63";"45,5";"37_392";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16268";37;"63";"49";"37_393";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16269";37;"63";"52,5";"37_394";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16270";37;"63";"56";"37_395";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16271";37;"63";"59,5";"37_396";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16272";37;"63";"63";"37_397";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16273";37;"63";"66,5";"37_398";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16274";37;"63";"70";"37_399";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16275";37;"66,5";"0";"37_400";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16276";37;"66,5";"3,5";"37_401";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16277";37;"66,5";"7";"37_402";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16278";37;"66,5";"10,5";"37_403";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16279";37;"66,5";"14";"37_404";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16280";37;"66,5";"17,5";"37_405";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16281";37;"66,5";"21";"37_406";1;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16282";37;"66,5";"24,5";"37_407";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16283";37;"66,5";"28";"37_408";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16284";37;"66,5";"31,5";"37_409";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16285";37;"66,5";"35";"37_410";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16286";37;"66,5";"38,5";"37_411";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16287";37;"66,5";"42";"37_412";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16288";37;"66,5";"45,5";"37_413";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16289";37;"66,5";"49";"37_414";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16290";37;"66,5";"52,5";"37_415";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16291";37;"66,5";"56";"37_416";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16292";37;"66,5";"59,5";"37_417";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16293";37;"66,5";"63";"37_418";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16294";37;"66,5";"66,5";"37_419";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16295";37;"66,5";"70";"37_420";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16296";37;"70";"0";"37_421";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16297";37;"70";"3,5";"37_422";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16298";37;"70";"7";"37_423";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16299";37;"70";"10,5";"37_424";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16300";37;"70";"14";"37_425";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16301";37;"70";"17,5";"37_426";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16302";37;"70";"21";"37_427";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16303";37;"70";"24,5";"37_428";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16304";37;"70";"28";"37_429";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16305";37;"70";"31,5";"37_430";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16306";37;"70";"35";"37_431";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16307";37;"70";"38,5";"37_432";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16308";37;"70";"42";"37_433";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16309";37;"70";"45,5";"37_434";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16310";37;"70";"49";"37_435";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16311";37;"70";"52,5";"37_436";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16312";37;"70";"56";"37_437";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16313";37;"70";"59,5";"37_438";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16314";37;"70";"63";"37_439";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16315";37;"70";"66,5";"37_440";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16316";37;"70";"70";"37_441";0;"Triplochiton";"scleroxylon";2019-09-14;0;0,8;0;0,981;0,853211009174312
"16317";38;"0";"0";"38_1";0;"Guibourtia";"ehie";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16318";38;"0";"3,5";"38_2";0;"Milicia";"excelsa";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16319";38;"0";"7";"38_3";1;"Celtis";"zenkeri";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16320";38;"0";"10,5";"38_4";0;"Celtis";"zenkeri";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16321";38;"0";"14";"38_5";1;"Celtis";"zenkeri";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16322";38;"0";"17,5";"38_6";0;"Milicia";"excelsa";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16323";38;"0";"21";"38_7";1;"Nesogordonia";"papaverifera";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16324";38;"0";"24,5";"38_8";0;"Gambeya";"africana";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16325";38;"0";"28";"38_9";0;"Milicia";"excelsa";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16326";38;"0";"31,5";"38_10";0;"Milicia";"excelsa";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16327";38;"0";"35";"38_11";0;"Nesogordonia";"papaverifera";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16328";38;"0";"38,5";"38_12";0;"Eribroma";"oblongum";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16329";38;"0";"42";"38_13";0;"Mansonia";"altissima";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16330";38;"0";"45,5";"38_14";0;"Guibourtia";"ehie";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16331";38;"0";"49";"38_15";0;"Gambeya";"africana";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16332";38;"0";"52,5";"38_16";0;"Mansonia";"altissima";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16333";38;"0";"56";"38_17";0;"Mansonia";"altissima";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16334";38;"0";"59,5";"38_18";0;"Mansonia";"altissima";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16335";38;"0";"63";"38_19";0;"Mansonia";"altissima";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16336";38;"0";"66,5";"38_20";0;"Eribroma";"oblongum";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16337";38;"0";"70";"38_21";0;"Gambeya";"africana";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16338";38;"3,5";"0";"38_22";0;"Milicia";"excelsa";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16339";38;"3,5";"3,5";"38_23";0;"Milicia";"excelsa";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16340";38;"3,5";"7";"38_24";0;"Celtis";"zenkeri";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16341";38;"3,5";"10,5";"38_25";0;"Milicia";"excelsa";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16342";38;"3,5";"14";"38_26";0;"Celtis";"zenkeri";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16343";38;"3,5";"17,5";"38_27";0;"Celtis";"zenkeri";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16344";38;"3,5";"21";"38_28";0;"Guibourtia";"ehie";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16345";38;"3,5";"24,5";"38_29";0;"Gambeya";"africana";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16346";38;"3,5";"28";"38_30";0;"Nesogordonia";"papaverifera";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16347";38;"3,5";"31,5";"38_31";0;"Gambeya";"africana";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16348";38;"3,5";"35";"38_32";0;"Milicia";"excelsa";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16349";38;"3,5";"38,5";"38_33";0;"Eribroma";"oblongum";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16350";38;"3,5";"42";"38_34";0;"Mansonia";"altissima";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16351";38;"3,5";"45,5";"38_35";0;"Nesogordonia";"papaverifera";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16352";38;"3,5";"49";"38_36";0;"Nesogordonia";"papaverifera";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16353";38;"3,5";"52,5";"38_37";0;"Milicia";"excelsa";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16354";38;"3,5";"56";"38_38";0;"Milicia";"excelsa";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16355";38;"3,5";"59,5";"38_39";0;"Gambeya";"africana";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16356";38;"3,5";"63";"38_40";0;"Gambeya";"africana";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16357";38;"3,5";"66,5";"38_41";0;"Milicia";"excelsa";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16358";38;"3,5";"70";"38_42";0;"Piptadeniastrum";"africanum";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16359";38;"7";"0";"38_43";0;"Nesogordonia";"papaverifera";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16360";38;"7";"3,5";"38_44";0;"Nesogordonia";"papaverifera";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16361";38;"7";"7";"38_45";0;"Nesogordonia";"papaverifera";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16362";38;"7";"10,5";"38_46";0;"Milicia";"excelsa";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16363";38;"7";"14";"38_47";0;"Milicia";"excelsa";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16364";38;"7";"17,5";"38_48";0;"Nesogordonia";"papaverifera";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16365";38;"7";"21";"38_49";0;"Guibourtia";"ehie";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16366";38;"7";"24,5";"38_50";0;"Eribroma";"oblongum";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16367";38;"7";"28";"38_51";0;"Celtis";"zenkeri";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16368";38;"7";"31,5";"38_52";0;"Mansonia";"altissima";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16369";38;"7";"35";"38_53";0;"Mansonia";"altissima";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16370";38;"7";"38,5";"38_54";0;"Gambeya";"africana";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16371";38;"7";"42";"38_55";0;"Piptadeniastrum";"africanum";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16372";38;"7";"45,5";"38_56";0;"Gambeya";"africana";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16373";38;"7";"49";"38_57";0;"Eribroma";"oblongum";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16374";38;"7";"52,5";"38_58";0;"Mansonia";"altissima";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16375";38;"7";"56";"38_59";0;"Piptadeniastrum";"africanum";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16376";38;"7";"59,5";"38_60";0;"Gambeya";"africana";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16377";38;"7";"63";"38_61";0;"Piptadeniastrum";"africanum";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16378";38;"7";"66,5";"38_62";0;"Celtis";"zenkeri";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16379";38;"7";"70";"38_63";0;"Gambeya";"africana";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16380";38;"10,5";"0";"38_64";0;"Gambeya";"africana";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16381";38;"10,5";"3,5";"38_65";0;"Mansonia";"altissima";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16382";38;"10,5";"7";"38_66";0;"Celtis";"zenkeri";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16383";38;"10,5";"10,5";"38_67";0;"Celtis";"zenkeri";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16384";38;"10,5";"14";"38_68";0;"Guibourtia";"ehie";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16385";38;"10,5";"17,5";"38_69";0;"Nesogordonia";"papaverifera";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16386";38;"10,5";"21";"38_70";0;"Guibourtia";"ehie";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16387";38;"10,5";"24,5";"38_71";0;"Guibourtia";"ehie";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16388";38;"10,5";"28";"38_72";0;"Eribroma";"oblongum";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16389";38;"10,5";"31,5";"38_73";0;"Gambeya";"africana";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16390";38;"10,5";"35";"38_74";0;"Celtis";"zenkeri";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16391";38;"10,5";"38,5";"38_75";0;"Milicia";"excelsa";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16392";38;"10,5";"42";"38_76";0;"Piptadeniastrum";"africanum";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16393";38;"10,5";"45,5";"38_77";0;"Gambeya";"africana";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16394";38;"10,5";"49";"38_78";0;"Gambeya";"africana";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16395";38;"10,5";"52,5";"38_79";0;"Gambeya";"africana";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16396";38;"10,5";"56";"38_80";0;"Eribroma";"oblongum";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16397";38;"10,5";"59,5";"38_81";0;"Nesogordonia";"papaverifera";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16398";38;"10,5";"63";"38_82";0;"Celtis";"zenkeri";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16399";38;"10,5";"66,5";"38_83";0;"Celtis";"zenkeri";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16400";38;"10,5";"70";"38_84";0;"Eribroma";"oblongum";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16401";38;"14";"0";"38_85";0;"Mansonia";"altissima";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16402";38;"14";"3,5";"38_86";0;"Nesogordonia";"papaverifera";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16403";38;"14";"7";"38_87";0;"Eribroma";"oblongum";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16404";38;"14";"10,5";"38_88";0;"Milicia";"excelsa";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16405";38;"14";"14";"38_89";0;"Gambeya";"africana";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16406";38;"14";"17,5";"38_90";0;"Nesogordonia";"papaverifera";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16407";38;"14";"21";"38_91";0;"Milicia";"excelsa";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16408";38;"14";"24,5";"38_92";0;"Piptadeniastrum";"africanum";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16409";38;"14";"28";"38_93";0;"Eribroma";"oblongum";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16410";38;"14";"31,5";"38_94";0;"Gambeya";"africana";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16411";38;"14";"35";"38_95";0;"Mansonia";"altissima";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16412";38;"14";"38,5";"38_96";0;"Piptadeniastrum";"africanum";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16413";38;"14";"42";"38_97";0;"Piptadeniastrum";"africanum";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16414";38;"14";"45,5";"38_98";0;"Nesogordonia";"papaverifera";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16415";38;"14";"49";"38_99";0;"Gambeya";"africana";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16416";38;"14";"52,5";"38_100";0;"Mansonia";"altissima";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16417";38;"14";"56";"38_101";0;"Milicia";"excelsa";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16418";38;"14";"59,5";"38_102";0;"Milicia";"excelsa";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16419";38;"14";"63";"38_103";0;"Celtis";"zenkeri";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16420";38;"14";"66,5";"38_104";0;"Nesogordonia";"papaverifera";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16421";38;"14";"70";"38_105";0;"Celtis";"zenkeri";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16422";38;"17,5";"0";"38_106";0;"Piptadeniastrum";"africanum";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16423";38;"17,5";"3,5";"38_107";0;"Piptadeniastrum";"africanum";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16424";38;"17,5";"7";"38_108";0;"Gambeya";"africana";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16425";38;"17,5";"10,5";"38_109";0;"Milicia";"excelsa";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16426";38;"17,5";"14";"38_110";0;"Nesogordonia";"papaverifera";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16427";38;"17,5";"17,5";"38_111";0;"Piptadeniastrum";"africanum";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16428";38;"17,5";"21";"38_112";0;"Mansonia";"altissima";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16429";38;"17,5";"24,5";"38_113";0;"Gambeya";"africana";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16430";38;"17,5";"28";"38_114";0;"Celtis";"zenkeri";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16431";38;"17,5";"31,5";"38_115";0;"Eribroma";"oblongum";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16432";38;"17,5";"35";"38_116";0;"Gambeya";"africana";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16433";38;"17,5";"38,5";"38_117";0;"Nesogordonia";"papaverifera";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
"16434";38;"17,5";"42";"38_118";0;"Mansonia";"altissima";2019-07-15;0;0,8;0,3;0,72;0,293577981651376
